"","Player","Year","RPM1","RPM2","RPM3","Pos","Age","Ht","G","MP","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OBPM","DBPM","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","PF","PTS","ORtg","DRtg"
"2951","Steve Francis",2002,4.9,2.5,2.2,"PG",24,"75",74.6666666666667,2843.16666666667,0.545333333333333,0.265833333333333,0.353,6.33333333333333,11.8333333333333,9.11666666666667,30.1166666666667,2.13333333333333,0.7,17.5166666666667,25.2333333333333,4.21666666666667,0.116666666666667,9.21666666666667,20.9166666666667,0.442333333333333,2,5.53333333333333,0.36144578313253,7.26666666666667,15.3833333333333,0.47237269772481,5.91666666666667,7.41666666666667,0.797752808988764,4.3,26.3333333333333,107.5,106.333333333333
"3620","Steve Francis",2003,2.5,2.2,0.1,"PG",25,"75",72.5,2931,0.544,0.238166666666667,0.394833333333333,6.13333333333333,13.25,9.71666666666667,28.5666666666667,2.06666666666667,0.733333333333333,15.7666666666667,25.7833333333333,4.65,0.433333333333333,9.36666666666667,21.5166666666667,0.437,1.86666666666667,5.08333333333333,0.367213114754098,7.5,16.4333333333333,0.456389452332657,6.83333333333333,8.53333333333333,0.80078125,4.31666666666667,27.4,109.333333333333,105.5
"3621","Steve Francis",2004,2.2,0.1,0.7,"PG",26,"75",68.6666666666667,2809.83333333333,0.522333333333333,0.202833333333333,0.425666666666667,5.1,13.0833333333333,9.13333333333333,28.6,1.96666666666667,0.783333333333333,16.1833333333333,26.7,3.13333333333333,0.366666666666667,9.28333333333333,22.0166666666667,0.420666666666667,1.46666666666667,4.46666666666667,0.328358208955224,7.81666666666667,17.55,0.445394112060779,7.36666666666667,9.36666666666667,0.786476868327402,4.1,27.35,104.833333333333,105.333333333333
"11565","Steve Francis",2000,6.6,2.9,4.9,"PG",22,"75",77,2776,0.543,0.278,0.327,6.3,10.2,8.3,31.6,2.2,0.7,19.3,25,3.5,-0.2,9.1,20.5,0.445,2,5.7,0.350877192982456,7.2,14.8,0.486486486486486,5.3,6.7,0.791044776119403,4.2,25.5,105,107
"11566","Steve Nash",2007,1.6,0,1.8,"PG",32,NA,76.5,2665.5,0.622666666666667,0.293833333333333,0.269333333333333,2.11666666666667,9.15,5.76666666666667,47.75,1.25,0.233333333333333,19.9833333333333,21.8333333333333,5.06666666666667,-2.36666666666667,9.05,17.6833333333333,0.510333333333333,2.28333333333333,5.2,0.439102564102564,6.71666666666667,12.4333333333333,0.540214477211796,4.28333333333333,4.73333333333333,0.904929577464789,2.36666666666667,24.65,122.5,110.166666666667
"11567","Steve Nash",2004,1.7,3.7,3.8,"PG",29,NA,81.3333333333333,2757.5,0.591333333333333,0.2885,0.285333333333333,2.26666666666667,7.51666666666667,4.9,36.5333333333333,1.25,0.15,15.2833333333333,22.8833333333333,5.31666666666667,-2.86666666666667,9.4,19.7833333333333,0.474833333333333,2.45,5.7,0.429824561403509,6.91666666666667,14.1333333333333,0.48938679245283,5.06666666666667,5.63333333333333,0.899408284023669,2.81666666666667,26.3166666666667,118.333333333333,109.833333333333
"2952","Steve Nash",2005,3.7,3.8,1.6,"PG",30,NA,79.5,2655,0.585666666666667,0.264166666666667,0.297333333333333,2.51666666666667,7.23333333333333,4.86666666666667,39.1166666666667,1.46666666666667,0.2,15.95,22.1166666666667,5.06666666666667,-2.76666666666667,8.95,19,0.472833333333333,2.05,4.95,0.414141414141414,6.91666666666667,14.0333333333333,0.492874109263658,5.13333333333333,5.65,0.908554572271387,2.63333333333333,25.0833333333333,119.5,108.5
"11568","Steve Nash",2001,2.3,3.3,1,"PG",26,NA,60.6666666666667,1817,0.601666666666667,0.365666666666667,0.264666666666667,2.33333333333333,6.76666666666667,4.53333333333333,28.5333333333333,1.33333333333333,0.1,19.7,16.7,2.23333333333333,-2.5,6.56666666666667,13.7,0.480333333333333,1.96666666666667,4.83333333333333,0.406896551724138,4.6,8.86666666666667,0.518796992481203,3.33333333333333,3.73333333333333,0.892857142857143,3.8,18.4666666666667,114.333333333333,109.333333333333
"3622","Steve Nash",2006,3.8,1.6,0,"PG",31,NA,77.1666666666667,2629.66666666667,0.602333333333333,0.290666666666667,0.285166666666667,2.35,8.08333333333333,5.23333333333333,42.95,1.3,0.216666666666667,18.8833333333333,20.4666666666667,4.75,-3.08333333333333,8.31666666666667,17.0666666666667,0.487666666666667,2.1,4.96666666666667,0.422818791946309,6.23333333333333,12.0666666666667,0.516574585635359,4.38333333333333,4.81666666666667,0.910034602076125,2.56666666666667,23.1166666666667,121.166666666667,110.666666666667
"11569","Steve Nash",2011,-0.5,-1.1,0.38,"PG",36,NA,76.5,2544.83333333333,0.612666666666667,0.285,0.250666666666667,1.25,9.43333333333333,5.5,47.0166666666667,0.983333333333333,0.266666666666667,21.2666666666667,21.75,3.98333333333333,-3.23333333333333,8.78333333333333,17.5,0.5025,2.13333333333333,5.03333333333333,0.423841059602649,6.65,12.5166666666667,0.531291611185087,4.05,4.38333333333333,0.923954372623574,2.06666666666667,23.85,119.5,114.5
"11570","Steve Nash",2000,2.2,2.3,3.3,"PG",25,NA,56,1532,0.601,0.41,0.234,2.4,6.1,4.2,25.5,1.2,0.1,20.3,14.5,1.3,-2.8,5.7,12,0.477,2,4.9,0.408163265306122,3.7,7.1,0.52112676056338,2.5,2.8,0.892857142857143,4,15.9,114,111
"3623","Steve Nash",2002,3.3,1,1.7,"PG",27,NA,65,2034.5,0.601833333333333,0.349833333333333,0.2705,2.26666666666667,7.06666666666667,4.66666666666667,30.3,1.3,0.1,18.95,18.1166666666667,2.91666666666667,-2.55,7.21666666666667,15,0.481333333333333,2.1,5.06666666666667,0.414473684210526,5.1,9.95,0.512562814070352,3.7,4.15,0.891566265060241,3.63333333333333,20.2666666666667,115,109.5
"3624","Steve Nash",2003,1,1.7,3.7,"PG",28,NA,76,2591,0.598166666666667,0.283666666666667,0.303333333333333,2.2,7.85,5.06666666666667,35.3833333333333,1.4,0.116666666666667,16.7166666666667,22.2833333333333,4.76666666666667,-2.33333333333333,9,18.7,0.482,2.23333333333333,5.3,0.421383647798742,6.73333333333333,13.4333333333333,0.501240694789082,5.05,5.65,0.893805309734513,3.13333333333333,25.3333333333333,116.5,108
"2953","Steve Nash",2009,1.8,0.6,-0.5,"PG",34,NA,77.3333333333333,2681.66666666667,0.643166666666667,0.356666666666667,0.253166666666667,1.25,9.68333333333334,5.66666666666667,47.8833333333333,1.03333333333333,0.183333333333333,21.1666666666667,22.3,5.23333333333333,-2.78333333333333,9.18333333333333,17.6833333333333,0.517833333333333,2.88333333333333,6.3,0.457671957671958,6.3,11.4,0.552631578947368,4.08333333333333,4.46666666666667,0.914179104477612,2.13333333333333,25.2666666666667,122.166666666667,111.5
"3625","Steve Nash",2008,0,1.8,0.6,"PG",33,NA,78.3333333333333,2755.33333333333,0.640833333333333,0.345666666666667,0.259166666666667,1.61666666666667,10.45,6.18333333333333,46.7833333333333,1.06666666666667,0.233333333333333,20.1,22.95,5.53333333333333,-2.1,9.53333333333333,18.3833333333333,0.517333333333333,2.85,6.31666666666667,0.451187335092348,6.68333333333333,12.0666666666667,0.553867403314917,4.36666666666667,4.76666666666667,0.916083916083916,2.11666666666667,26.2333333333333,122,109.833333333333
"3626","Steve Nash",2010,0.6,-0.5,-1.1,"PG",35,NA,78.6666666666667,2661.33333333333,0.628,0.3435,0.247833333333333,1.15,9.43333333333333,5.53333333333333,46.2666666666667,0.95,0.2,21.3,21.85,4.38333333333333,-3.25,8.78333333333333,17.4,0.504166666666667,2.71666666666667,5.98333333333333,0.454038997214485,6.06666666666667,11.45,0.529839883551674,3.96666666666667,4.31666666666667,0.918918918918919,2.06666666666667,24.25,120.333333333333,113.333333333333
"11571","Steve Novak",2010,NA,1.1,0,"SF",26,"82",65.3333333333333,894.666666666667,0.572333333333333,0.700333333333333,0.0663333333333333,1.3,10.7,5.9,4.73333333333333,0.933333333333333,0.333333333333333,4.2,15.9333333333333,0.333333333333333,-3.4,7.26666666666667,17.0333333333333,0.425666666666667,4.6,11.9333333333333,0.385474860335196,2.7,5.03333333333333,0.536423841059603,0.933333333333333,1.1,0.848484848484849,3.13333333333333,20.1333333333333,115,114.333333333333
"11572","Steve Novak",2009,-5.4,NA,1.1,"PF",25,"82",71,1161,0.606,0.722,0.058,1.8,10.9,6.2,5.8,0.9,0.3,5.4,16.8,1.6,-3.5,7.9,17.8,0.444,5.3,12.8,0.4140625,2.6,4.9,0.530612244897959,0.9,1,0.9,3.2,22.1,119,115
"2954","Steve Novak",2012,0,1.75,-3.76,"PF",28,"82",72,702,0.733,0.936,0.108666666666667,0.633333333333333,13.9333333333333,7.26666666666667,3.26666666666667,1.26666666666667,0.633333333333333,3.7,19.6,-0.966666666666667,-4.1,8.7,21.1666666666667,0.548333333333333,5.43333333333333,14.9333333333333,0.363839285714286,3.36666666666667,6.23333333333333,0.540106951871658,1.36666666666667,1.73333333333333,0.788461538461538,4,24.2333333333333,150,148
"11573","Steve Smith",2001,1.3,-1,-3.6,"SG",31,"79",81.6666666666667,2640,0.585,0.276,0.398666666666667,5.2,8.06666666666667,6.66666666666667,13.0666666666667,1.26666666666667,0.833333333333333,10.9,19.9,3.23333333333333,-0.766666666666667,8.06666666666667,17.5,0.463333333333333,1.83333333333333,4.83333333333333,0.379310344827586,6.26666666666667,12.6666666666667,0.494736842105263,5.96666666666667,7,0.852380952380952,4.3,24,118.666666666667,104.666666666667
"2955","Steve Smith",2002,-1,-3.6,-1.4,"SG",32,"79",80.8333333333333,2560.33333333333,0.585666666666667,0.2915,0.379833333333333,4.65,7.98333333333333,6.36666666666667,12.85,1.25,0.766666666666667,11.3,19.6166666666667,2.91666666666667,-0.783333333333333,7.93333333333333,17.25,0.461333333333333,1.98333333333333,5.01666666666667,0.395348837209302,5.98333333333333,12.2333333333333,0.489100817438692,5.65,6.6,0.856060606060606,4.21666666666667,23.55,117.5,104.666666666667
"11574","Steve Smith",2000,1.1,1.3,-1,"SG",30,"79",82,2689,0.584,0.268,0.378,5.7,7.9,6.8,12.8,1.4,0.9,10,20,3.6,-0.4,8.3,17.9,0.467,1.9,4.8,0.395833333333333,6.4,13.1,0.488549618320611,5.7,6.8,0.838235294117647,4.3,24.3,120,104
"11575","Steven Adams",2014,-1.18,2.35,1.38,"C",20,"84",81,1197,0.541,0,0.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,-2.1,2.4,3.9,7.8,0.503,0,0,NA,3.9,7.8,0.5,3.3,5.7,0.578947368421053,8.5,11.1,108,102
"2956","Steven Adams",2015,2.35,1.38,1.39,"C",21,"84",77.3333333333333,1388.33333333333,0.543666666666667,0.00166666666666667,0.661333333333333,13.4666666666667,17.8333333333333,15.6666666666667,5.1,1.5,3.86666666666667,20.6,12.5666666666667,-1.86666666666667,2.2,4.63333333333333,8.96666666666667,0.516666666666667,0,0.0333333333333333,0,4.63333333333333,8.93333333333333,0.51865671641791,3.16666666666667,5.73333333333333,0.552325581395349,7.76666666666667,12.4666666666667,108,102.666666666667
"11576","Steven Hunter",2004,-0.5,-2.9,-1.9,"C",22,"84",47.3333333333333,538.5,0.512,0,0.536,8.73333333333333,13.8666666666667,11.25,1.88333333333333,0.633333333333333,5.98333333333333,9.78333333333333,15.4666666666667,-3.78333333333333,-0.1,6.43333333333333,13.05,0.4975,0,0,NA,6.43333333333333,13.05,0.492975734355045,3.7,7.16666666666667,0.516279069767442,7.35,16.5333333333333,105.166666666667,104.833333333333
"11577","Steven Hunter",2002,-2.3,-4,-0.5,"C",20,"84",53,516,0.502,0,0.639,8.6,12.4,10.5,1.5,0.5,5.8,7.8,17.7,-4,-0.9,6.7,14.7,0.456,0,0,NA,6.7,14.7,0.45578231292517,5.5,9.4,0.585106382978723,8.1,18.9,106,105
"2957","Steven Hunter",2003,-4,-0.5,-2.9,"C",21,"84",46.3333333333333,493,0.511666666666667,0,0.568333333333333,8.9,13.1,10.9666666666667,1.73333333333333,0.666666666666667,5.83333333333333,8.83333333333333,16.3666666666667,-3.73333333333333,-0.3,6.63333333333333,13.7666666666667,0.485333333333333,0,0,NA,6.63333333333333,13.7666666666667,0.4818401937046,4.36666666666667,7.96666666666667,0.548117154811716,7.56666666666667,17.6,106.333333333333,104.333333333333
"11578","Stromile Swift",2004,-1.1,-3.4,-4.2,"PF",24,"81",69.1666666666667,1649.83333333333,0.5385,0.005,0.493,9.65,18.0166666666667,13.85,4.9,1.7,4.68333333333333,13.6833333333333,21.7666666666667,-1.9,0.833333333333333,8.56666666666667,17.8666666666667,0.4785,0,0.1,0,8.56666666666667,17.8,0.4812734082397,6.3,8.81666666666667,0.714555765595463,5.45,23.4333333333333,103.833333333333,102.833333333333
"11579","Stromile Swift",2002,-0.9,-0.1,-1.1,"PF",22,"81",76,1476.33333333333,0.504333333333333,0.00966666666666667,0.443666666666667,9.73333333333333,15.6,12.7,4,2.16666666666667,4.3,13.9,18.0666666666667,-2.96666666666667,1.46666666666667,6.93333333333333,14.9333333333333,0.460666666666667,0,0.166666666666667,0,6.93333333333333,14.8333333333333,0.467415730337079,4.36666666666667,6.7,0.651741293532338,6,18.2,99,102
"11580","Stromile Swift",2001,-1.5,-0.9,-0.1,"PF",21,"81",80,1312,0.487,0.012,0.416,9.6,15.1,12.4,3.5,2.5,4.3,13.8,16.2,-3.4,1.9,6.1,13.5,0.451,0,0.2,0,6.1,13.4,0.455223880597015,3.4,5.6,0.607142857142857,6.4,15.6,97,101
"2958","Stromile Swift",2005,-3.4,-4.2,-3.4,"PF",25,"81",69.1666666666667,1461.5,0.533833333333333,0.00566666666666667,0.478333333333333,9.28333333333333,18.8666666666667,14.1,5,1.86666666666667,5.21666666666667,13.1166666666667,22.35,-1.88333333333333,1.21666666666667,8.71666666666667,18.5333333333333,0.471666666666667,0,0.116666666666667,0,8.71666666666667,18.4666666666667,0.472021660649819,6.43333333333333,8.85,0.726930320150659,6.1,23.95,104.166666666667,101.166666666667
"3627","Stromile Swift",2003,-0.1,-1.1,-3.4,"PF",23,"81",73.8333333333333,1504,0.5135,0.00833333333333333,0.457833333333333,9.6,16.4666666666667,13.0666666666667,4.25,2.06666666666667,4.38333333333333,13.9666666666667,18.9,-2.71666666666667,1.31666666666667,7.28333333333333,15.5333333333333,0.465666666666667,0,0.15,0,7.28333333333333,15.45,0.471413160733549,4.83333333333333,7.2,0.671296296296296,5.81666666666667,19.3833333333333,100.166666666667,102.333333333333
"11581","T.J. Ford",2008,-0.2,-1.8,-3.8,"PG",24,"72",69.5,2226,0.502666666666667,0.1075,0.305166666666667,2.73333333333333,10.3666666666667,6.48333333333333,37.2333333333333,2.21666666666667,0.2,18.4,23.1666666666667,0.366666666666667,-0.35,8.2,18.9333333333333,0.4315,0.633333333333333,1.96666666666667,0.322033898305085,7.56666666666667,16.9833333333333,0.445534838076546,4.55,5.73333333333333,0.793604651162791,4.11666666666667,21.6833333333333,102,107.333333333333
"11582","T.J. Ford",2006,0.6,0.9,-0.2,"PG",22,"72",79,2324.33333333333,0.606,0.097,0.350666666666667,3.86666666666667,14.7,9.2,47.3333333333333,2.8,0.166666666666667,30.5333333333333,24.5666666666667,-1.9,-0.833333333333333,7.63333333333333,19.6,0.522666666666667,0.433333333333333,1.4,0.30952380952381,7.3,18.1,0.403314917127072,4.06666666666667,5.2,0.782051282051282,5.73333333333333,19.9333333333333,126,142
"2959","T.J. Ford",2007,0.9,-0.2,-1.8,"PG",23,"72",73,2452.33333333333,0.495333333333333,0.113333333333333,0.317666666666667,2.83333333333333,11.0333333333333,6.86666666666667,34.8,2.16666666666667,0.233333333333333,19.1666666666667,22.0333333333333,-0.233333333333333,-0.0333333333333333,7.5,17.7666666666667,0.422666666666667,0.633333333333333,1.93333333333333,0.327586206896552,6.86666666666667,15.8333333333333,0.433684210526316,4.36666666666667,5.66666666666667,0.770588235294118,4.1,20.1333333333333,100.333333333333,107.333333333333
"11583","T.J. Ford",2004,NA,-0.8,0.6,"PG",20,"72",55,1472,0.443,0.053,0.246,2.9,10.8,6.8,37.4,2.1,0.1,24,17.9,-1.6,-0.9,5.4,14.2,0.384,0.2,0.7,0.285714285714286,5.3,13.4,0.395522388059701,2.8,3.5,0.8,4.4,13.9,93,106
"11584","Taj Gibson",2010,0,1.2,-0.5,"PF",24,"81",82,2204,0.521,0,0.278,11.6,19.2,15.4,5,1.2,3.6,13.9,16.7,-2.3,1.8,7.3,14.7,0.494,0,0,NA,7.3,14.7,0.496598639455782,2.6,4.1,0.634146341463415,6.6,17.2,104,103
"11585","Taj Gibson",2014,-1.33,1.11,0.26,"PF",28,"81",66.8333333333333,1520.16666666667,0.521,0.00433333333333333,0.318333333333333,10.8666666666667,17.0833333333333,13.9833333333333,6.53333333333333,1.03333333333333,4.43333333333333,12.2833333333333,19.1666666666667,-1.85,2.08333333333333,8.45,17.2333333333333,0.489,0,0.0666666666666667,0,8.45,17.1666666666667,0.492233009708738,3.65,5.51666666666667,0.661631419939577,5.56666666666667,20.5166666666667,106.166666666667,98.3333333333333
"2960","Taj Gibson",2011,1.2,-0.5,4.2,"PF",25,"81",81.3333333333333,2050,0.514666666666667,0.00533333333333333,0.283666666666667,11.4666666666667,19.2666666666667,15.4,5.1,1.2,3.93333333333333,12.9666666666667,16.7333333333333,-2.43333333333333,2.13333333333333,7.23333333333333,14.9,0.484666666666667,0,0.0666666666666667,0,7.23333333333333,14.8333333333333,0.487640449438202,2.73333333333333,4.23333333333333,0.645669291338583,6.46666666666667,17.2666666666667,104.666666666667,101.333333333333
"2961","Taj Gibson",2013,4.2,-1.33,1.11,"PF",27,"81",71.8333333333333,1542.16666666667,0.511333333333333,0.0095,0.308333333333333,11.2166666666667,18.2166666666667,14.7666666666667,5.8,1.13333333333333,4.58333333333333,11.5833333333333,17.6166666666667,-2.15,2.51666666666667,7.66666666666667,15.9833333333333,0.478833333333333,0,0.116666666666667,0,7.66666666666667,15.8666666666667,0.483193277310924,3.21666666666667,4.95,0.64983164983165,5.95,18.6333333333333,106.666666666667,97.8333333333333
"3628","Taj Gibson",2015,1.11,0.26,0.21,"PF",29,"81",70.1666666666667,1795.16666666667,0.5245,0.00716666666666667,0.313833333333333,9.9,16.8833333333333,13.4166666666667,7.13333333333333,0.983333333333333,4.11666666666667,12.8,19.65,-2.26666666666667,1.7,8.48333333333333,17.45,0.485833333333333,0,0.116666666666667,0,8.48333333333333,17.3333333333333,0.489423076923077,3.91666666666667,5.46666666666667,0.716463414634146,5.45,20.8333333333333,104.666666666667,101.166666666667
"3629","Taj Gibson",2012,-0.5,4.2,-1.33,"PF",26,"81",78.1666666666667,1896.66666666667,0.514833333333333,0.00533333333333333,0.293,11.5333333333333,18.8666666666667,15.2333333333333,5.25,1.18333333333333,4.08333333333333,12.5666666666667,17.05,-2.23333333333333,2.21666666666667,7.41666666666667,15.2666666666667,0.484833333333333,0,0.0666666666666667,0,7.41666666666667,15.2,0.487938596491228,2.88333333333333,4.5,0.640740740740741,6.28333333333333,17.7833333333333,105.5,100.166666666667
"11586","Tarik Black",2015,0.06,-0.54,-2.81,"C",23,"81",63,1196,0.583,0.004,0.432,12.8,21.4,17,5.6,0.8,1.6,12.9,13.8,-1,-0.6,6.6,11.6,0.575,0,0,NA,6.6,11.5,0.573913043478261,2.8,5,0.56,6.7,16,118,108
"11587","Tayshaun Prince",2010,-1.7,-2.2,-1.6,"SF",29,"81",76.5,2643.33333333333,0.518333333333333,0.1445,0.2355,4.85,13.3166666666667,8.96666666666667,15.6666666666667,0.9,1.11666666666667,8.2,19.5,0.833333333333333,0.35,8.6,18.9166666666667,0.455,1.03333333333333,2.76666666666667,0.373493975903614,7.56666666666667,16.15,0.468524251805986,3.41666666666667,4.45,0.767790262172285,1.95,21.6166666666667,111.5,108.5
"11588","Tayshaun Prince",2005,0.4,2,1.6,"SF",24,"81",62,1624.33333333333,0.544333333333333,0.295166666666667,0.1845,2.85,11.6333333333333,7.25,11.5,1.25,2.13333333333333,13.4,16.4333333333333,-0.85,0.916666666666667,7.03333333333333,15.2666666666667,0.461333333333333,1.8,4.48333333333333,0.401486988847584,5.26666666666667,10.7833333333333,0.488408037094281,2.1,2.9,0.724137931034483,3.08333333333333,18,104.333333333333,100.5
"11589","Tayshaun Prince",2013,-1.11,-4.41,-3.8,"SF",32,"81",73.6666666666667,2415.16666666667,0.493166666666667,0.1115,0.1585,3.65,12.6333333333333,7.96666666666667,13.6166666666667,0.7,1.18333333333333,7.75,20.1,-0.6,-1.28333333333333,9.06666666666667,20.15,0.449833333333333,0.816666666666667,2.26666666666667,0.360294117647059,8.25,17.9333333333333,0.460037174721189,2.35,3.18333333333333,0.738219895287958,1.9,21.3,104.833333333333,111.833333333333
"2962","Tayshaun Prince",2007,1.6,0.8,0.7,"SF",26,"81",82,2985.66666666667,0.541666666666667,0.167666666666667,0.259333333333333,4.95,10.9666666666667,7.98333333333333,13,1.05,1.46666666666667,9.45,19.0833333333333,1.01666666666667,0.666666666666667,8.55,18.1166666666667,0.471833333333333,1.1,3.05,0.360655737704918,7.45,15.05,0.495016611295681,3.7,4.68333333333333,0.790035587188612,2.4,21.85,112.5,105.166666666667
"2963","Tayshaun Prince",2006,2,1.6,0.8,"SF",25,"81",82,2846.5,0.540666666666667,0.186666666666667,0.232166666666667,4.43333333333333,11.75,8.18333333333333,12.8333333333333,1.18333333333333,1.71666666666667,11.5666666666667,17.3333333333333,0.466666666666667,1.4,7.68333333333333,16.2833333333333,0.471666666666667,1.1,3.01666666666667,0.3646408839779,6.63333333333333,13.2666666666667,0.5,3.01666666666667,3.86666666666667,0.780172413793104,2.76666666666667,19.45,109.333333333333,101.333333333333
